  z                       Dominik                 Belczynski              Pop3                 Primordial
  2.80000000E-01	  5.86269316E-03	  1.73870575E-02	  2.75395707E-03	  4.73677501E-02
  2.90000000E-01	  6.24162869E-03	  1.85952177E-02	  3.03293697E-03	  4.98858104E-02
  3.00000000E-01	  6.62551876E-03	  1.98288550E-02	  3.31178494E-03	  5.23832573E-02
  3.10000000E-01	  7.03533397E-03	  2.11512910E-02	  3.59679048E-03	  5.50238332E-02
  3.20000000E-01	  7.45012218E-03	  2.25003860E-02	  3.88573923E-03	  5.76398748E-02
  3.30000000E-01	  7.86185908E-03	  2.38751400E-02	  4.17640997E-03	  6.02279506E-02
  3.40000000E-01	  8.25320232E-03	  2.52746097E-02	  4.48308566E-03	  6.27849735E-02
  3.50000000E-01	  8.64517791E-03	  2.66979057E-02	  4.79513583E-03	  6.53081756E-02
  3.60000000E-01	  9.05923078E-03	  2.82121301E-02	  5.11101725E-03	  6.79587422E-02
  3.70000000E-01	  9.47371120E-03	  2.97513029E-02	  5.42910290E-03	  7.05723442E-02
  3.80000000E-01	  9.88825151E-03	  3.13145840E-02	  5.74769876E-03	  7.31466261E-02
  3.90000000E-01	  1.03025104E-02	  3.29011819E-02	  6.06506172E-03	  7.56794994E-02
  4.00000000E-01	  1.07161715E-02	  3.45103518E-02	  6.43701558E-03	  7.81691226E-02
  4.10000000E-01	  1.11506461E-02	  3.62246234E-02	  6.83496422E-03	  8.07711015E-02
  4.20000000E-01	  1.15843423E-02	  3.79706231E-02	  7.25433723E-03	  8.33273842E-02
  4.30000000E-01	  1.20169713E-02	  3.97414637E-02	  7.69611870E-03	  8.58364567E-02
  4.40000000E-01	  1.24482656E-02	  4.15365263E-02	  8.16133022E-03	  8.82970098E-02
  4.50000000E-01	  1.28779781E-02	  4.33552312E-02	  8.65103200E-03	  9.07079241E-02
  4.60000000E-01	  1.33271865E-02	  4.52694057E-02	  9.16632405E-03	  9.32172772E-02
  4.70000000E-01	  1.37643805E-02	  4.72084424E-02	  9.70834735E-03	  9.56751585E-02
  4.80000000E-01	  1.41978658E-02	  4.91718064E-02	  1.02731563E-02	  9.80807054E-02
  4.90000000E-01	  1.46284678E-02	  5.11589983E-02	  1.08194537E-02	  1.00433211E-01
  5.00000000E-01	  1.50560041E-02	  5.31695530E-02	  1.13801405E-02	  1.02732114E-01
  5.10000000E-01	  1.55009273E-02	  5.52765664E-02	  1.19547610E-02	  1.05116810E-01
  5.20000000E-01	  1.59426378E-02	  5.74081634E-02	  1.25428162E-02	  1.07446597E-01
  5.30000000E-01	  1.63809738E-02	  5.95639220E-02	  1.31437647E-02	  1.09721111E-01
  5.40000000E-01	  1.68157886E-02	  6.17434516E-02	  1.37570242E-02	  1.11940106E-01
  5.50000000E-01	  1.72469492E-02	  6.39463917E-02	  1.43819728E-02	  1.14103444E-01
  5.60000000E-01	  1.76941348E-02	  6.62465375E-02	  1.50179510E-02	  1.16341268E-01
  5.70000000E-01	  1.81375498E-02	  6.85763761E-02	  1.56642635E-02	  1.18522573E-01
  5.80000000E-01	  1.85770786E-02	  7.10281024E-02	  1.63201812E-02	  1.20647372E-01
  5.90000000E-01	  1.90126176E-02	  7.35108741E-02	  1.69849430E-02	  1.22715764E-01
  6.00000000E-01	  1.94440745E-02	  7.60245446E-02	  1.76577585E-02	  1.24727929E-01
  6.10000000E-01	  1.98902653E-02	  7.86437126E-02	  1.83378100E-02	  1.26804599E-01
  6.20000000E-01	  2.04366945E-02	  8.12955017E-02	  1.90388831E-02	  1.28824548E-01
  6.30000000E-01	  2.10139020E-02	  8.39798105E-02	  1.97726543E-02	  1.30788066E-01
  6.40000000E-01	  2.15934164E-02	  8.66965616E-02	  2.05190548E-02	  1.32695506E-01
  6.50000000E-01	  2.21751532E-02	  8.94457007E-02	  2.12776676E-02	  1.34547281E-01
  6.60000000E-01	  2.27775613E-02	  9.23022720E-02	  2.20480554E-02	  1.36454845E-01
  6.70000000E-01	  2.33823179E-02	  9.51930091E-02	  2.28297608E-02	  1.38306547E-01
  6.80000000E-01	  2.39893476E-02	  9.81179029E-02	  2.36223075E-02	  1.40102877E-01
  6.90000000E-01	  2.45985807E-02	  1.01076966E-01	  2.44252008E-02	  1.41844372E-01
  7.00000000E-01	  2.52099538E-02	  1.04070232E-01	  2.52379288E-02	  1.43531607E-01
  7.10000000E-01	  2.58415337E-02	  1.06791463E-01	  2.60599635E-02	  1.45267086E-01
  7.20000000E-01	  2.64753870E-02	  1.09527795E-01	  2.68907612E-02	  1.46948344E-01
  7.30000000E-01	  2.71114582E-02	  1.12279037E-01	  2.77297641E-02	  1.48576012E-01
  7.40000000E-01	  2.77496968E-02	  1.15045019E-01	  2.85764008E-02	  1.50150749E-01
  7.50000000E-01	  2.83900575E-02	  1.17825590E-01	  2.94300877E-02	  1.51673243E-01
  7.60000000E-01	  2.90662582E-02	  1.20694098E-01	  3.02902299E-02	  1.53237496E-01
  7.70000000E-01	  2.98902343E-02	  1.23578015E-01	  3.11562223E-02	  1.54749727E-01
  7.80000000E-01	  3.07245432E-02	  1.26477222E-01	  3.20274504E-02	  1.56210657E-01
  7.90000000E-01	  3.15692506E-02	  1.29391618E-01	  3.29032919E-02	  1.57621026E-01
  8.00000000E-01	  3.24244270E-02	  1.32321120E-01	  3.37831172E-02	  1.58981591E-01
  8.10000000E-01	  3.33078521E-02	  1.35337601E-01	  3.46662909E-02	  1.60378375E-01
  8.20000000E-01	  3.42022946E-02	  1.38370044E-01	  3.55695119E-02	  1.61725714E-01
  8.30000000E-01	  3.51078371E-02	  1.41418393E-01	  3.65278303E-02	  1.63024381E-01
  8.40000000E-01	  3.60245667E-02	  1.44482609E-01	  3.74969327E-02	  1.64275162E-01
  8.50000000E-01	  3.69525751E-02	  1.47562671E-01	  3.84765385E-02	  1.65478852E-01
  8.60000000E-01	  3.78601704E-02	  1.50728908E-01	  3.94663598E-02	  1.66714053E-01
  8.70000000E-01	  3.86675842E-02	  1.53911882E-01	  4.04661018E-02	  1.67902619E-01
  8.80000000E-01	  3.94795336E-02	  1.57038336E-01	  4.14754628E-02	  1.69045350E-01
  8.90000000E-01	  4.02960256E-02	  1.59885536E-01	  4.24941351E-02	  1.70143051E-01
  9.00000000E-01	  4.11170707E-02	  1.62735546E-01	  4.35218044E-02	  1.71196529E-01
  9.10000000E-01	  4.19599601E-02	  1.65656552E-01	  4.45581513E-02	  1.72277531E-01
  9.20000000E-01	  4.28076493E-02	  1.68580845E-01	  4.56028503E-02	  1.73314836E-01
  9.30000000E-01	  4.36601553E-02	  1.71508408E-01	  4.66555712E-02	  1.74309245E-01
  9.40000000E-01	  4.45174981E-02	  1.74439238E-01	  4.77159788E-02	  1.75261563E-01
  9.50000000E-01	  4.53797007E-02	  1.77373344E-01	  4.87837334E-02	  1.76172592E-01
  9.60000000E-01	  4.62636763E-02	  1.80376585E-01	  4.98584912E-02	  1.77107781E-01
  9.70000000E-01	  4.71527691E-02	  1.83383609E-01	  5.09399045E-02	  1.78002249E-01
  9.80000000E-01	  4.81373807E-02	  1.86394441E-01	  5.20276218E-02	  1.78856786E-01
  9.90000000E-01	  4.93414537E-02	  1.89409117E-01	  5.31212887E-02	  1.79672180E-01
  1.00000000E+00	  5.05638544E-02	  1.92427682E-01	  5.42205477E-02	  1.80449215E-01
  1.01000000E+00	  5.18216767E-02	  1.95513736E-01	  5.53250386E-02	  1.81247580E-01
  1.02000000E+00	  5.30987389E-02	  1.98604213E-01	  5.64343990E-02	  1.82008174E-01
  1.03000000E+00	  5.43953076E-02	  2.01699176E-01	  5.75482643E-02	  1.82731766E-01
  1.04000000E+00	  5.57116547E-02	  2.04798695E-01	  5.86662684E-02	  1.83419119E-01
  1.05000000E+00	  5.70480587E-02	  2.07902845E-01	  5.97880435E-02	  1.84070988E-01
  1.06000000E+00	  5.84217793E-02	  2.11073048E-01	  6.09132211E-02	  1.84741805E-01
  1.07000000E+00	  5.98165327E-02	  2.14248443E-01	  6.20414313E-02	  1.85377734E-01
  1.08000000E+00	  6.12326193E-02	  2.17429122E-01	  6.31723041E-02	  1.85979510E-01
  1.09000000E+00	  6.26690242E-02	  2.20615186E-01	  6.43054690E-02	  1.86547864E-01
  1.10000000E+00	  6.41213283E-02	  2.23411263E-01	  6.55155613E-02	  1.87083518E-01
  1.11000000E+00	  6.56126768E-02	  2.26189086E-01	  6.67361146E-02	  1.87636120E-01
  1.12000000E+00	  6.71266728E-02	  2.28960386E-01	  6.79655377E-02	  1.88156610E-01
  1.13000000E+00	  6.86636452E-02	  2.31725282E-01	  6.92036586E-02	  1.88645688E-01
  1.14000000E+00	  7.02239293E-02	  2.34483899E-01	  7.04503033E-02	  1.89104047E-01
  1.15000000E+00	  7.18078671E-02	  2.37236367E-01	  7.17052956E-02	  1.89532370E-01
  1.16000000E+00	  7.34330579E-02	  2.40039209E-01	  7.29684577E-02	  1.89975960E-01
  1.17000000E+00	  7.50830024E-02	  2.42836263E-01	  7.42396099E-02	  1.90390088E-01
  1.18000000E+00	  7.67580675E-02	  2.45627665E-01	  7.55185709E-02	  1.90775415E-01
  1.19000000E+00	  7.84029833E-02	  2.48413555E-01	  7.68051577E-02	  1.91132592E-01
  1.20000000E+00	  7.99853476E-02	  2.51194076E-01	  7.80991858E-02	  1.91462262E-01
  1.21000000E+00	  8.16053005E-02	  2.54023316E-01	  7.94004692E-02	  1.91805787E-01
  1.22000000E+00	  8.32461158E-02	  2.56847563E-01	  8.07088208E-02	  1.92122357E-01
  1.23000000E+00	  8.49080709E-02	  2.59666964E-01	  8.20240520E-02	  1.92412592E-01
  1.24000000E+00	  8.65914479E-02	  2.62481672E-01	  8.33459732E-02	  1.92677103E-01
  1.25000000E+00	  8.82965342E-02	  2.65291842E-01	  8.46743936E-02	  1.92916490E-01
  1.26000000E+00	  9.00409605E-02	  2.68149266E-01	  8.60091214E-02	  1.93168542E-01
  1.27000000E+00	  9.18080172E-02	  2.71002538E-01	  8.73499638E-02	  1.93395997E-01
  1.28000000E+00	  9.35980105E-02	  2.73851815E-01	  8.86967275E-02	  1.93599432E-01
  1.29000000E+00	  9.53959176E-02	  2.76697260E-01	  9.00492180E-02	  1.93779417E-01
  1.30000000E+00	  9.71384893E-02	  2.79539035E-01	  9.14072404E-02	  1.93936513E-01
  1.31000000E+00	  9.89187694E-02	  2.82426777E-01	  9.27705990E-02	  1.94105268E-01
  1.32000000E+00	  1.00719990E-01	  2.85311243E-01	  9.41390978E-02	  1.94251630E-01
  1.33000000E+00	  1.02542420E-01	  2.88192599E-01	  9.55125401E-02	  1.94376135E-01
  1.34000000E+00	  1.04386335E-01	  2.91071015E-01	  9.68907290E-02	  1.94479313E-01
  1.35000000E+00	  1.06252014E-01	  2.93946660E-01	  9.82734672E-02	  1.94561683E-01
  1.36000000E+00	  1.08157025E-01	  2.96742446E-01	  9.96605573E-02	  1.94654862E-01
  1.37000000E+00	  1.10175952E-01	  2.99490617E-01	  1.01051801E-01	  1.94727698E-01
  1.38000000E+00	  1.12282119E-01	  3.02233405E-01	  1.02447002E-01	  1.94780688E-01
  1.39000000E+00	  1.14417171E-01	  3.04970989E-01	  1.03845961E-01	  1.94814324E-01
  1.40000000E+00	  1.16581525E-01	  3.07703549E-01	  1.05248481E-01	  1.94829083E-01
  1.41000000E+00	  1.18792967E-01	  3.10476659E-01	  1.06654365E-01	  1.94853928E-01
  1.42000000E+00	  1.21034901E-01	  3.13245111E-01	  1.08063414E-01	  1.94860330E-01
  1.43000000E+00	  1.23307766E-01	  3.16009085E-01	  1.09475432E-01	  1.94848751E-01
  1.44000000E+00	  1.25612010E-01	  3.18768763E-01	  1.10890221E-01	  1.94819641E-01
  1.45000000E+00	  1.28394282E-01	  3.21524326E-01	  1.12307586E-01	  1.94773444E-01
  1.46000000E+00	  1.31553497E-01	  3.24319453E-01	  1.13727330E-01	  1.94736711E-01
  1.47000000E+00	  1.34778890E-01	  3.27110833E-01	  1.15149257E-01	  1.94683293E-01
  1.48000000E+00	  1.38071814E-01	  3.29898647E-01	  1.16573172E-01	  1.94613613E-01
  1.49000000E+00	  1.41433653E-01	  3.32683078E-01	  1.17998882E-01	  1.94528088E-01
  1.50000000E+00	  1.44865816E-01	  3.35464309E-01	  1.19426192E-01	  1.94427124E-01
  1.51000000E+00	  1.48388047E-01	  3.38284244E-01	  1.20854909E-01	  1.94335090E-01
  1.52000000E+00	  1.51984091E-01	  3.41101347E-01	  1.22284840E-01	  1.94227990E-01
  1.53000000E+00	  1.55046294E-01	  3.43915799E-01	  1.23715795E-01	  1.94106212E-01
  1.54000000E+00	  1.57727649E-01	  3.46727784E-01	  1.25147582E-01	  1.93970138E-01
  1.55000000E+00	  1.60443772E-01	  3.49537482E-01	  1.26560655E-01	  1.93820142E-01
  1.56000000E+00	  1.63213706E-01	  3.52385143E-01	  1.27941300E-01	  1.93678615E-01
  1.57000000E+00	  1.66019722E-01	  3.54466394E-01	  1.29320791E-01	  1.93523507E-01
  1.58000000E+00	  1.68862323E-01	  3.55335920E-01	  1.30698938E-01	  1.93355176E-01
  1.59000000E+00	  1.71742021E-01	  3.56183574E-01	  1.32075552E-01	  1.93173973E-01
  1.60000000E+00	  1.74659335E-01	  3.57009758E-01	  1.33450445E-01	  1.92980241E-01
  1.61000000E+00	  1.77633454E-01	  3.57852463E-01	  1.34823430E-01	  1.92794572E-01
  1.62000000E+00	  1.78959559E-01	  3.58674074E-01	  1.36194324E-01	  1.92596686E-01
  1.63000000E+00	  1.79536246E-01	  3.59474977E-01	  1.37562944E-01	  1.92386911E-01
  1.64000000E+00	  1.80103735E-01	  3.60255553E-01	  1.38929108E-01	  1.92165569E-01
  1.65000000E+00	  1.80662186E-01	  3.61016178E-01	  1.40292637E-01	  1.91932972E-01
  1.66000000E+00	  1.81229387E-01	  3.61792419E-01	  1.41653355E-01	  1.91708081E-01
  1.67000000E+00	  1.81787704E-01	  3.62549063E-01	  1.43011084E-01	  1.91472222E-01
  1.68000000E+00	  1.82337293E-01	  3.63286470E-01	  1.44365651E-01	  1.91225695E-01
  1.69000000E+00	  1.82878304E-01	  3.64004996E-01	  1.45716885E-01	  1.90968793E-01
  1.70000000E+00	  1.83410886E-01	  3.64704992E-01	  1.47064616E-01	  1.90701803E-01
  1.71000000E+00	  1.83951795E-01	  3.65419794E-01	  1.48408675E-01	  1.90442201E-01
  1.72000000E+00	  1.84484423E-01	  3.66116396E-01	  1.49748896E-01	  1.90172772E-01
  1.73000000E+00	  1.85008913E-01	  3.66795137E-01	  1.51085115E-01	  1.89893789E-01
  1.74000000E+00	  1.85525410E-01	  3.67456348E-01	  1.52417170E-01	  1.89605521E-01
  1.75000000E+00	  1.86034051E-01	  3.68100357E-01	  1.53744902E-01	  1.89308231E-01
  1.76000000E+00	  1.86550637E-01	  3.68758441E-01	  1.55068151E-01	  1.89018043E-01
  1.77000000E+00	  1.87059507E-01	  3.69399632E-01	  1.56386763E-01	  1.88719068E-01
  1.78000000E+00	  1.87560797E-01	  3.70024245E-01	  1.57700583E-01	  1.88411558E-01
  1.79000000E+00	  1.87940631E-01	  3.70632590E-01	  1.59009460E-01	  1.88095756E-01
  1.80000000E+00	  1.88095152E-01	  3.71224970E-01	  1.60313244E-01	  1.87771902E-01
  1.81000000E+00	  1.88256113E-01	  3.71830765E-01	  1.61611788E-01	  1.87454892E-01
  1.82000000E+00	  1.88408782E-01	  3.72420886E-01	  1.62904946E-01	  1.87130044E-01
  1.83000000E+00	  1.88553325E-01	  3.72995625E-01	  1.64192576E-01	  1.86797587E-01
  1.84000000E+00	  1.88689908E-01	  3.73555270E-01	  1.65474536E-01	  1.86457744E-01
  1.85000000E+00	  1.88818690E-01	  3.74100106E-01	  1.66750688E-01	  1.86110734E-01
  1.86000000E+00	  1.88953623E-01	  3.73886256E-01	  1.68020896E-01	  1.85770331E-01
  1.87000000E+00	  1.89080907E-01	  3.73585675E-01	  1.69285024E-01	  1.85422954E-01
  1.88000000E+00	  1.89200695E-01	  3.73270379E-01	  1.70542941E-01	  1.85068811E-01
  1.89000000E+00	  1.89313140E-01	  3.72940735E-01	  1.71794518E-01	  1.84708105E-01
  1.90000000E+00	  1.89418392E-01	  3.72597101E-01	  1.73039625E-01	  1.84341038E-01
  1.91000000E+00	  1.89529532E-01	  3.72265232E-01	  1.74278140E-01	  1.83980358E-01
  1.92000000E+00	  1.89633616E-01	  3.71919695E-01	  1.75509937E-01	  1.83613490E-01
  1.93000000E+00	  1.89730789E-01	  3.71560831E-01	  1.76734896E-01	  1.83240623E-01
  1.94000000E+00	  1.89698849E-01	  3.71188977E-01	  1.77952899E-01	  1.82861943E-01
  1.95000000E+00	  1.89598508E-01	  3.70804462E-01	  1.79163829E-01	  1.82477632E-01
  1.96000000E+00	  1.89503814E-01	  3.70431282E-01	  1.80367572E-01	  1.82099505E-01
  1.97000000E+00	  1.89402645E-01	  3.70045734E-01	  1.81564016E-01	  1.81715904E-01
  1.98000000E+00	  1.89295152E-01	  3.69648131E-01	  1.82753052E-01	  1.81327000E-01
  1.99000000E+00	  1.89181482E-01	  3.69238782E-01	  1.83934572E-01	  1.80932964E-01
  2.00000000E+00	  1.89061782E-01	  3.68817989E-01	  1.85108471E-01	  1.80533960E-01
  2.01000000E+00	  1.88947521E-01	  3.68408134E-01	  1.86274646E-01	  1.80140950E-01
  2.02000000E+00	  1.88827360E-01	  3.67987101E-01	  1.87452411E-01	  1.79743114E-01
  2.03000000E+00	  1.88701437E-01	  3.67555178E-01	  1.88683869E-01	  1.79340607E-01
  2.04000000E+00	  1.88569890E-01	  3.67112648E-01	  1.89903397E-01	  1.78933585E-01
  2.05000000E+00	  1.88432852E-01	  3.66659788E-01	  1.91110845E-01	  1.78522198E-01
  2.06000000E+00	  1.88301060E-01	  3.66217496E-01	  1.92306066E-01	  1.78116625E-01
  2.07000000E+00	  1.88163896E-01	  3.65765116E-01	  1.93488919E-01	  1.77706812E-01
  2.08000000E+00	  1.88021488E-01	  3.65302911E-01	  1.94659266E-01	  1.77292904E-01
  2.09000000E+00	  1.87873961E-01	  3.64831143E-01	  1.95816973E-01	  1.76875039E-01
  2.10000000E+00	  1.87721440E-01	  3.64350064E-01	  1.96961912E-01	  1.76453355E-01
  2.11000000E+00	  1.87573984E-01	  3.63879206E-01	  1.98093958E-01	  1.76037315E-01
  2.12000000E+00	  1.87507335E-01	  3.63399257E-01	  1.99212988E-01	  1.75617567E-01
  2.13000000E+00	  1.87448522E-01	  3.62910459E-01	  2.00318887E-01	  1.75194244E-01
  2.14000000E+00	  1.87384934E-01	  3.62413049E-01	  2.01411542E-01	  1.74767471E-01
  2.15000000E+00	  1.87316679E-01	  3.61907263E-01	  2.02490843E-01	  1.74337373E-01
  2.16000000E+00	  1.87253210E-01	  3.61411371E-01	  2.03556687E-01	  1.73912756E-01
  2.17000000E+00	  1.87185168E-01	  3.60907299E-01	  2.04608972E-01	  1.73484915E-01
  2.18000000E+00	  1.87112654E-01	  3.60395270E-01	  2.05647603E-01	  1.73053967E-01
  2.19000000E+00	  1.87035768E-01	  3.59875501E-01	  2.06672487E-01	  1.72620029E-01
  2.20000000E+00	  1.86954609E-01	  3.59348208E-01	  2.07683535E-01	  1.72183214E-01
  2.21000000E+00	  1.86878075E-01	  3.58511177E-01	  2.08680662E-01	  1.71751724E-01
  2.22000000E+00	  1.86797354E-01	  3.56998161E-01	  2.09663788E-01	  1.71317446E-01
  2.23000000E+00	  1.86712539E-01	  3.55483669E-01	  2.10632836E-01	  1.70880487E-01
  2.24000000E+00	  1.86623723E-01	  3.53967941E-01	  2.11587734E-01	  1.70440953E-01
  2.25000000E+00	  1.86530996E-01	  3.52451206E-01	  2.12528411E-01	  1.69998947E-01
  2.26000000E+00	  1.86442744E-01	  3.50949307E-01	  2.13454803E-01	  1.69562115E-01
  2.27000000E+00	  1.86350659E-01	  3.49446543E-01	  2.14366849E-01	  1.69122890E-01
  2.28000000E+00	  1.86254830E-01	  3.47943132E-01	  2.15264489E-01	  1.68681370E-01
  2.29000000E+00	  1.86169546E-01	  3.46439286E-01	  2.16147672E-01	  1.68237649E-01
  2.30000000E+00	  1.86250413E-01	  3.44935211E-01	  2.17016345E-01	  1.67791823E-01
  2.31000000E+00	  1.86335599E-01	  3.43445562E-01	  2.17870462E-01	  1.67351026E-01
  2.32000000E+00	  1.86417255E-01	  3.41955801E-01	  2.18709981E-01	  1.66908192E-01
  2.33000000E+00	  1.86495453E-01	  3.40466122E-01	  2.19534861E-01	  1.66463410E-01
  2.34000000E+00	  1.86570260E-01	  3.38976713E-01	  2.20345066E-01	  1.66016768E-01
  2.35000000E+00	  1.86641744E-01	  3.37487757E-01	  2.21140564E-01	  1.65568349E-01
  2.36000000E+00	  1.86717415E-01	  3.36012826E-01	  2.21921325E-01	  1.65124820E-01
  2.37000000E+00	  1.86789824E-01	  3.34538443E-01	  2.22687324E-01	  1.64679576E-01
  2.38000000E+00	  1.86859035E-01	  3.33064782E-01	  2.23438538E-01	  1.64232698E-01
  2.39000000E+00	  1.86925114E-01	  3.31592009E-01	  2.24174948E-01	  1.63784266E-01
  2.40000000E+00	  1.86988123E-01	  3.30120287E-01	  2.24896538E-01	  1.63334355E-01
  2.41000000E+00	  1.87055193E-01	  3.28662195E-01	  2.25600517E-01	  1.62889198E-01
  2.42000000E+00	  1.87119248E-01	  3.27205230E-01	  2.26289080E-01	  1.62442617E-01
  2.43000000E+00	  1.87180349E-01	  3.25749545E-01	  2.26962989E-01	  1.61994685E-01
  2.44000000E+00	  1.87238557E-01	  3.24295289E-01	  2.27622241E-01	  1.61545474E-01
  2.45000000E+00	  1.86930658E-01	  3.22842606E-01	  2.28266836E-01	  1.61095054E-01
  2.46000000E+00	  1.86609172E-01	  3.21403165E-01	  2.28896779E-01	  1.60649255E-01
  2.47000000E+00	  1.86285453E-01	  3.19965355E-01	  2.29512074E-01	  1.60202294E-01
  2.48000000E+00	  1.85959572E-01	  3.18529314E-01	  2.30112732E-01	  1.59754238E-01
  2.49000000E+00	  1.85631601E-01	  3.17095172E-01	  2.30698764E-01	  1.59305150E-01
  2.50000000E+00	  1.85301607E-01	  3.15663057E-01	  2.31270186E-01	  1.58855096E-01
  2.51000000E+00	  1.84975963E-01	  3.14243802E-01	  2.31827013E-01	  1.58409536E-01
  2.52000000E+00	  1.84648347E-01	  3.12826618E-01	  2.32369268E-01	  1.57963048E-01
  2.53000000E+00	  1.84318825E-01	  3.11411625E-01	  2.32896971E-01	  1.57515695E-01
  2.54000000E+00	  1.83987461E-01	  3.09958515E-01	  2.33410149E-01	  1.57067535E-01
  2.55000000E+00	  1.83654320E-01	  3.08154191E-01	  2.33908830E-01	  1.56618625E-01
  2.56000000E+00	  1.83325405E-01	  3.06366426E-01	  2.34393043E-01	  1.56174085E-01
  2.57000000E+00	  1.82994757E-01	  3.04585167E-01	  2.34862821E-01	  1.55728831E-01
  2.58000000E+00	  1.82662435E-01	  3.02810502E-01	  2.35318201E-01	  1.55282916E-01
  2.59000000E+00	  1.82328501E-01	  3.01042517E-01	  2.35759218E-01	  1.54836396E-01
  2.60000000E+00	  1.81993010E-01	  2.99281293E-01	  2.36185914E-01	  1.54389322E-01
  2.61000000E+00	  1.81661627E-01	  2.97536088E-01	  2.36598330E-01	  1.53946497E-01
  2.62000000E+00	  1.81401855E-01	  2.95797604E-01	  2.36996510E-01	  1.53503148E-01
  2.63000000E+00	  1.81526946E-01	  2.94065913E-01	  2.37380501E-01	  1.53059324E-01
  2.64000000E+00	  1.81650090E-01	  2.92341087E-01	  2.37750352E-01	  1.52615076E-01
  2.65000000E+00	  1.81771326E-01	  2.90623193E-01	  2.38106113E-01	  1.52170449E-01
  2.66000000E+00	  1.81896042E-01	  2.88920794E-01	  2.38447838E-01	  1.51729953E-01
  2.67000000E+00	  1.82018885E-01	  2.87225276E-01	  2.38775580E-01	  1.51289104E-01
  2.68000000E+00	  1.82139893E-01	  2.85536701E-01	  2.39089396E-01	  1.50847947E-01
  2.69000000E+00	  1.82259103E-01	  2.83855127E-01	  2.39389346E-01	  1.50406527E-01
  2.70000000E+00	  1.82376551E-01	  2.82180612E-01	  2.39675490E-01	  1.49964886E-01
  2.71000000E+00	  1.82497395E-01	  2.80521076E-01	  2.39947890E-01	  1.49527262E-01
  2.72000000E+00	  1.82616510E-01	  2.78868539E-01	  2.40206610E-01	  1.49089438E-01
  2.73000000E+00	  1.82733932E-01	  2.77223050E-01	  2.40451716E-01	  1.48651455E-01
  2.74000000E+00	  1.82849696E-01	  2.75584657E-01	  2.40683276E-01	  1.48213354E-01
  2.75000000E+00	  1.82963836E-01	  2.73953407E-01	  2.40901358E-01	  1.47775174E-01
  2.76000000E+00	  1.83081289E-01	  2.72336634E-01	  2.41106034E-01	  1.47340898E-01
  2.77000000E+00	  1.83197149E-01	  2.70726937E-01	  2.41297377E-01	  1.46906559E-01
  2.78000000E+00	  1.83311448E-01	  2.69124355E-01	  2.41515662E-01	  1.46472196E-01
