,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
87,10.0,6.0,135.0,0.9566759373209754,0.8780027611596871,0.968073121819097,0.006485147708200942,0.13543920380787539,0.8851437594077513
88,10.0,6.0,150.0,0.9565423486866482,0.8780787930930991,0.9682968336782225,0.006521561914078422,0.13664055700609226,0.884606176075713
89,10.0,6.0,165.0,0.9559973027781533,0.8784229376338062,0.9685285352466024,0.0065399015744813035,0.1371303395399781,0.883677396641469
90,10.0,7.0,105.0,0.9597841494847867,0.8848836511334761,0.9715086967985235,0.006630063192789805,0.1497377205531712,0.885038368582777
91,10.0,7.0,120.0,0.959078587084419,0.8846855679385341,0.971516686507778,0.006618749676818864,0.14936769267477928,0.8842576825553088
92,10.0,7.0,135.0,0.9585557021800747,0.8843934452470037,0.9713409129041795,0.006670448879949112,0.1481833293754453,0.8843312786353507
93,10.0,7.0,150.0,0.9576165250502622,0.8254907060965605,0.9708135920933837,0.005337226010993772,0.1458966565349544,0.8931525230205064
94,10.0,7.0,165.0,0.9577174169616085,0.8840072830588848,0.9709574068599643,0.00658030022619782,0.14651326602488848,0.8835748815502136
95,10.0,8.0,105.0,0.9555791816375048,0.8894995898277277,0.9738816404471041,0.006762225059798932,0.15942401645667265,0.8833187142176254
96,10.0,8.0,120.0,0.9552342268323337,0.8444686768442746,0.9733862784733264,0.005424977929040265,0.15606789967063592,0.8848377551970303
97,10.0,8.0,135.0,0.9545630052329545,0.88851717721443,0.9734422064381077,0.00673844837421563,0.1563451776649746,0.8809577781129131
98,10.0,8.0,150.0,0.9547345244007248,0.8883230957001941,0.9734182373103443,0.006726816507394159,0.15579802080690183,0.8802216831574516
99,10.0,8.0,165.0,0.9544260700729784,0.8881430200684287,0.9732904019622726,0.006716059911518576,0.15559484718363223,0.8799788556518511
100,100.0,4.0,105.0,0.963205222883667,0.8629504391844575,0.9358106758495058,0.005863570391872278,0.0814086439515207,0.8798934883268499
