,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
92,10.0,7.0,135.0,0.9579851098286915,0.9202244942876008,0.9842842418964374,0.009046849757673666,0.21602231964926266,0.8912203636290986
93,10.0,7.0,150.0,0.958638937277315,0.9212089077412513,0.9846677479406525,0.009059110697299881,0.21960146400976008,0.8921048340609111
94,10.0,7.0,165.0,0.9586768094411249,0.9217691430400768,0.9847236759054337,0.00907316825911752,0.21895424836601304,0.8925608545673418
95,10.0,8.0,105.0,0.9582392025711901,0.9221132875807839,0.9842842418964374,0.009264208088366293,0.2153968887116075,0.8921739135878755
96,10.0,8.0,120.0,0.9584011685756261,0.9229796514536105,0.9844680052092905,0.009163449163449165,0.21676067687348916,0.8914020336349531
97,10.0,8.0,135.0,0.9582522579125291,0.9234338422137298,0.9847076964869248,0.009217305750459572,0.21941272430668843,0.8902356243430143
98,10.0,8.0,150.0,0.9582424031727553,0.9237399707877308,0.9848994495090324,0.009202453987730062,0.22093981863149217,0.8894942251035882
99,10.0,8.0,165.0,0.9579018941879955,0.9239680665879669,0.9848994495090324,0.00917813934084272,0.2215815485996705,0.8894794130110124
100,100.0,4.0,105.0,0.9603316371896127,0.8402288961363773,0.9473797748499933,0.0056533758374218614,0.09383599339570721,0.8964536417380249
101,100.0,4.0,120.0,0.9592035953826351,0.8464995298025171,0.9515504030808319,0.0058056657076950985,0.10083036773428232,0.8946727301168141
102,100.0,4.0,135.0,0.9574830045138405,0.8501070449588828,0.9536676760332692,0.005865413962870072,0.1041248262011432,0.8939372852973251
103,100.0,4.0,150.0,0.9563951015581035,0.8548790492006643,0.9570153642108964,0.005948138808179376,0.11044973544973546,0.8930970309913764
104,100.0,4.0,165.0,0.9554827063617531,0.8608415534524501,0.9600434640183444,0.006087801531953812,0.11596252430616937,0.8921924166640404
105,100.0,5.0,105.0,0.9607562276312973,0.867144200564237,0.9630555844072834,0.006315285385052827,0.12258064516129032,0.8956549789349411
106,100.0,5.0,120.0,0.9596480801410396,0.875335640969207,0.9667148712458353,0.006600765306122449,0.1338877338877339,0.8957985626683849
107,100.0,5.0,135.0,0.959282919714437,0.8797254847035755,0.9687202882687099,0.006675920417740763,0.14012738853503187,0.8948452535007088
108,100.0,5.0,150.0,0.9579544171297907,0.8837331679305308,0.9705818905250038,0.006938391865333675,0.1461038961038961,0.8947750904137906
109,100.0,5.0,165.0,0.9568510364929282,0.8877528561996039,0.9726512252219142,0.007009345794392523,0.15335147167944596,0.8938285199570657
110,100.0,6.0,105.0,0.9577588107599673,0.8908821705116149,0.9736818977157421,0.007028149011325151,0.1571136131013306,0.8942741967657779
111,100.0,6.0,120.0,0.9577613498390205,0.8950759318913943,0.9752478807296202,0.007344589990156736,0.16360691144708422,0.8937449826444311
112,100.0,6.0,135.0,0.9579768699821085,0.8990676083955261,0.9768937608360432,0.007476635514018692,0.17087155963302753,0.8928442450538188
113,100.0,6.0,150.0,0.95742553960975,0.9014225974909462,0.9779484024576346,0.007733827438975267,0.1771019677996422,0.8920710785884431
